Row ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
2492,13-12-2014,15-12-2014,Second Class,Katherine Ducich,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,90.24,6,0,41.5104
2493,19-11-2014,23-11-2014,Standard Class,John Murray,Consumer,United States,Jamestown,New York,14701,East,Technology,Phones,4548.81,7,0,1228.1787
2494,10-09-2016,14-09-2016,Second Class,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,Furniture,Tables,300.93,5,0.3,-34.392
2495,10-09-2016,14-09-2016,Second Class,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,719.96,5,0.2,53.997
2496,16-06-2014,22-06-2014,Standard Class,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,Furniture,Chairs,647.84,8,0,32.392
2497,26-09-2015,01-10-2015,Standard Class,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,Office Supplies,Storage,64.17,3,0,18.6093
2498,26-09-2015,01-10-2015,Standard Class,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,Office Supplies,Envelopes,124.46,2,0,58.4962
2499,19-05-2016,24-05-2016,Standard Class,Bill Tyler,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,9.584,1,0.2,3.3544
2500,22-06-2017,23-06-2017,First Class,Dan Campbell,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,37.608,3,0.2,12.6927
2501,17-06-2017,20-06-2017,First Class,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Paper,12.224,2,0.2,4.4312
2502,17-06-2017,20-06-2017,First Class,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,2.304,4,0.8,-3.5712
2503,17-06-2017,20-06-2017,First Class,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,9.36,4,0.8,-16.38
2504,14-11-2016,19-11-2016,Standard Class,Ralph Ritter,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,7.38,2,0,3.4686
2505,25-07-2014,27-07-2014,Second Class,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,53.72,4,0,15.0416
2506,25-07-2014,27-07-2014,Second Class,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,8187.65,5,0,327.506
2507,25-07-2014,27-07-2014,Second Class,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,77.92,8,0,34.2848
2508,02-07-2015,02-07-2015,Same Day,Richard Bierner,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,32.784,4,0.8,-85.2384
2509,02-03-2017,08-03-2017,Standard Class,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,196.776,3,0.2,14.7582
2510,02-03-2017,08-03-2017,Standard Class,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,Technology,Accessories,479.94,6,0,52.7934
2511,18-11-2016,23-11-2016,Standard Class,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,1117.92,4,0,55.896
2512,18-04-2015,19-04-2015,First Class,Kelly Williams,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,106.5,6,0,41.535
2513,02-12-2017,06-12-2017,Standard Class,Daniel Byrd,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,45.66,5,0.7,-33.484
2514,11-11-2016,17-11-2016,Standard Class,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,95.968,4,0.2,1.1996
2515,11-11-2016,17-11-2016,Standard Class,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,47.992,2,0.3,-2.0568
2516,05-09-2014,10-09-2014,Standard Class,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,264.32,2,0.2,19.824
2517,15-11-2014,22-11-2014,Standard Class,Peter Bühler,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,604.656,9,0.2,204.0714
2518,02-05-2017,07-05-2017,Standard Class,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,Furniture,Furnishings,129.93,3,0,12.993
2519,15-10-2016,21-10-2016,Standard Class,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Labels,20.16,7,0,9.8784
2520,15-10-2016,21-10-2016,Standard Class,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Labels,29.46,6,0,14.4354
2521,15-10-2016,21-10-2016,Standard Class,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Appliances,868.59,3,0,251.8911
2522,15-10-2016,21-10-2016,Standard Class,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,12.96,2,0,6.2208
2523,15-10-2016,21-10-2016,Standard Class,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,5.5,1,0,1.375
2524,15-10-2016,21-10-2016,Standard Class,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,121.6,4,0,55.936
2525,06-04-2015,10-04-2015,Standard Class,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,42.048,9,0.2,5.256
2526,06-04-2015,10-04-2015,Standard Class,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,25.488,2,0.2,4.4604
2527,06-04-2015,10-04-2015,Standard Class,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,6.9,3,0.8,-12.075
2528,06-04-2015,10-04-2015,Standard Class,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,9.648,6,0.8,-16.884
2529,06-04-2015,10-04-2015,Standard Class,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,7.968,2,0.2,2.8884
2530,24-10-2014,29-10-2014,Standard Class,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Paper,10.368,2,0.2,3.6288
2531,17-08-2014,21-08-2014,Standard Class,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,114.2,5,0,52.532
2532,17-08-2014,21-08-2014,Standard Class,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,17.96,4,0,8.2616
2533,17-08-2014,21-08-2014,Standard Class,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Fasteners,12.67,7,0,4.5612
2534,17-08-2014,21-08-2014,Standard Class,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,339.96,4,0,122.3856
2535,15-08-2017,18-08-2017,Second Class,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,1801.632,6,0.2,-337.806
2536,06-09-2015,08-09-2015,First Class,Lori Olson,Corporate,United States,La Quinta,California,92253,West,Technology,Accessories,46.32,4,0,18.0648
2537,27-01-2015,29-01-2015,Second Class,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Chairs,181.986,2,0.3,-54.5958
2538,27-01-2015,29-01-2015,Second Class,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Phones,431.976,4,0.4,-100.7944
2539,27-01-2015,29-01-2015,Second Class,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Phones,155.37,1,0.4,-36.253
2540,16-07-2015,16-07-2015,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,1348.704,6,0.2,-219.1644
2541,16-07-2015,16-07-2015,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,700.152,3,0.2,78.7671
2542,30-04-2016,04-05-2016,Standard Class,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,Furniture,Furnishings,111.888,7,0.2,22.3776
2543,26-09-2014,01-10-2014,Second Class,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,143.952,3,0.2,14.3952
2544,08-09-2016,14-09-2016,Standard Class,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,Furniture,Bookcases,173.94,3,0,13.9152
2545,08-09-2016,14-09-2016,Standard Class,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,Office Supplies,Labels,14.76,4,0,6.9372
2546,16-04-2017,20-04-2017,Standard Class,Joel Eaton,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,205.92,4,0,2.0592
2547,16-04-2017,20-04-2017,Standard Class,Joel Eaton,Consumer,United States,San Jose,California,95123,West,Furniture,Bookcases,102.833,1,0.15,-6.049
2548,16-08-2015,22-08-2015,Standard Class,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,2.304,1,0.2,0.2592
2549,16-08-2015,22-08-2015,Standard Class,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,1879.96,5,0.2,211.4955
2550,16-08-2015,22-08-2015,Standard Class,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,313.024,8,0.2,105.6456
2551,16-08-2015,22-08-2015,Standard Class,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,5.04,2,0.2,1.764
2552,19-11-2017,23-11-2017,Standard Class,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,821.88,6,0,213.6888
2553,19-11-2017,23-11-2017,Standard Class,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,21.96,2,0,10.7604
2554,14-09-2016,18-09-2016,Standard Class,Parhena Norris,Home Office,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,25.92,4,0,12.4416
2555,15-08-2016,20-08-2016,Standard Class,John Castell,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,705.544,7,0.2,70.5544
2556,26-09-2015,30-09-2015,Standard Class,Philip Fox,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,50,2,0,12
2557,08-10-2016,14-10-2016,Standard Class,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,Furniture,Furnishings,51.712,8,0.6,-32.32
2558,24-03-2015,30-03-2015,Standard Class,Ben Peterman,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Appliances,6.992,2,0.2,0.5244
2559,31-05-2015,04-06-2015,Standard Class,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,Furniture,Bookcases,1406.86,7,0,140.686
2560,31-05-2015,04-06-2015,Standard Class,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Labels,15.75,5,0,7.56
2561,31-05-2015,04-06-2015,Standard Class,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Storage,323.1,2,0,61.389
2562,25-12-2015,31-12-2015,Standard Class,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Labels,9.216,4,0.2,3.3408
2563,25-12-2015,31-12-2015,Standard Class,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,10.368,2,0.2,3.6288
2564,17-03-2015,22-03-2015,Second Class,Harold Ryan,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,15.02,1,0,2.7036
2565,17-03-2015,22-03-2015,Second Class,Harold Ryan,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,33.82,2,0,9.1314
2566,21-12-2017,24-12-2017,First Class,Brian Derr,Consumer,United States,Bowling Green,Kentucky,42104,South,Technology,Accessories,71,4,0,27.69
2567,01-11-2017,03-11-2017,Second Class,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,Office Supplies,Binders,25.12,5,0.2,7.85
2568,01-11-2017,03-11-2017,Second Class,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,Furniture,Tables,2665.62,9,0,239.9058
2569,07-09-2017,11-09-2017,Standard Class,Stefania Perrino,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,478.08,8,0,133.8624
2570,27-12-2017,27-12-2017,Same Day,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055,East,Technology,Phones,164.388,2,0.4,-35.6174
2571,27-12-2017,27-12-2017,Same Day,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,13.248,4,0.2,3.6432
2572,16-07-2017,21-07-2017,Standard Class,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,60098,Central,Office Supplies,Art,2.912,2,0.2,0.91
2573,12-08-2016,15-08-2016,Second Class,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,Technology,Accessories,1399.944,7,0.2,52.4979
2574,09-07-2017,14-07-2017,Standard Class,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,Furniture,Furnishings,526.45,5,0,31.587
2575,22-11-2014,27-11-2014,Standard Class,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,16.23,3,0,7.9527
2576,22-11-2014,27-11-2014,Standard Class,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,319.9,5,0,156.751
2577,22-11-2014,27-11-2014,Standard Class,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,11.36,2,0,5.3392
2578,22-11-2014,27-11-2014,Standard Class,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,675.12,3,0,290.3016
2579,26-01-2014,31-01-2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,62.82,3,0,30.7818
2580,26-01-2014,31-01-2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,489.92,8,0,0
2581,26-01-2014,31-01-2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,19.44,3,0,9.3312
2582,26-01-2014,31-01-2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,16.68,2,0,8.34
2583,26-01-2014,31-01-2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,155.35,13,0,0
2584,26-01-2014,31-01-2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,12.42,3,0,4.4712
2585,26-01-2014,31-01-2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,187.98,2,0,52.6344
2586,03-11-2015,10-11-2015,Standard Class,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Envelopes,6.608,2,0.2,2.1476
2587,30-06-2017,06-07-2017,Standard Class,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,248.57,7,0,67.1139
2588,30-06-2017,06-07-2017,Standard Class,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,22.23,1,0,9.7812
2589,05-05-2016,09-05-2016,Standard Class,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Storage,5.98,1,0,1.0166
2590,05-05-2016,09-05-2016,Standard Class,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,246.168,3,0.2,21.5397
2591,08-09-2016,14-09-2016,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Furnishings,14.136,2,0.6,-7.7748
2592,08-09-2016,14-09-2016,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Tables,601.47,3,0.5,-300.735
2593,24-11-2017,26-11-2017,Second Class,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,Technology,Phones,79.1,2,0,39.55
2594,24-11-2017,26-11-2017,Second Class,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,Office Supplies,Binders,327.84,8,0,157.3632
2595,13-05-2017,17-05-2017,Standard Class,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Envelopes,180.96,2,0,81.432
2596,13-05-2017,17-05-2017,Standard Class,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,914.97,3,0,411.7365
2597,13-05-2017,17-05-2017,Standard Class,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,Technology,Phones,587.97,3,0,158.7519
2598,13-05-2017,17-05-2017,Standard Class,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Storage,530.34,2,0,95.4612
2599,13-05-2017,17-05-2017,Standard Class,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,14.94,3,0,7.3206
2600,23-04-2017,29-04-2017,Standard Class,Sally Knutson,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,121.94,2,0,35.3626
2601,23-04-2017,29-04-2017,Standard Class,Sally Knutson,Consumer,United States,New York City,New York,10024,East,Office Supplies,Supplies,122.71,7,0,36.813
2602,04-06-2016,04-06-2016,Same Day,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,14.94,3,0,7.0218
2603,04-06-2016,04-06-2016,Same Day,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,Technology,Machines,1349.85,3,0,364.4595
2604,04-06-2016,04-06-2016,Same Day,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,136.784,1,0.2,5.1294
2605,04-06-2016,04-06-2016,Same Day,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,61.12,4,0,20.7808
2606,16-12-2014,21-12-2014,Standard Class,Kean Nguyen,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,1.167,1,0.7,-0.8558
2607,04-03-2016,10-03-2016,Standard Class,Michael Granlund,Home Office,United States,San Diego,California,92024,West,Office Supplies,Art,16.99,1,0,4.9271
2608,25-11-2014,30-11-2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,Technology,Accessories,24.672,3,0.2,0
2609,25-11-2014,30-11-2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Labels,2.52,1,0.2,0.882
2610,25-11-2014,30-11-2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Tables,1218.735,5,0.3,-121.8735
2611,25-11-2014,30-11-2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Labels,5.904,2,0.2,1.9926
2612,25-11-2014,30-11-2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Paper,15.696,3,0.2,5.1012
2613,25-11-2014,30-11-2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,6.096,3,0.6,-3.9624
2614,28-04-2016,05-05-2016,Standard Class,Bill Overfelt,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,41.568,2,0.2,2.598
2615,26-04-2014,03-05-2014,Standard Class,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,230.28,3,0.2,23.028
2616,26-04-2014,03-05-2014,Standard Class,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,18.288,6,0.2,5.715
2617,01-04-2017,05-04-2017,Standard Class,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,5.78,2,0,2.7166
2618,01-04-2017,05-04-2017,Standard Class,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,121.68,13,0.2,38.025
2619,22-12-2017,26-12-2017,Standard Class,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Art,4.17,3,0,1.0842
2620,22-12-2017,26-12-2017,Standard Class,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,Technology,Phones,67.04,4,0.2,6.704
2621,22-12-2017,26-12-2017,Standard Class,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Storage,37.32,3,0,10.4496
2622,22-12-2017,26-12-2017,Standard Class,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Labels,18.45,5,0,8.6715
2623,03-12-2014,06-12-2014,Second Class,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Paper,25.92,4,0,12.4416
2624,22-10-2017,24-10-2017,First Class,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Technology,Copiers,11199.968,4,0.2,3919.9888
2625,22-10-2017,24-10-2017,First Class,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Technology,Phones,2399.6,8,0,647.892
2626,22-10-2017,24-10-2017,First Class,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Office Supplies,Envelopes,63.9,5,0,28.755
2627,22-10-2017,24-10-2017,First Class,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Technology,Phones,52.99,1,0,0.5299
2628,13-11-2017,15-11-2017,First Class,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,Technology,Accessories,60.864,4,0.2,9.1296
2629,13-11-2017,15-11-2017,First Class,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,Technology,Machines,652.995,7,0.7,-935.9595
2630,13-11-2017,15-11-2017,First Class,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,11.22,10,0.7,-7.48
2631,10-09-2015,15-09-2015,Standard Class,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,14.94,3,0,7.0218
2632,15-05-2017,20-05-2017,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,39.96,2,0,17.1828
2633,15-05-2017,20-05-2017,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,42.624,2,0.2,4.2624
2634,15-05-2017,20-05-2017,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,220.96,1,0.2,24.858
2635,05-07-2015,10-07-2015,Second Class,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,4.928,2,0.2,0.7392
2636,05-07-2015,10-07-2015,Second Class,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,7.23,5,0.7,-5.784
2637,15-08-2015,19-08-2015,Standard Class,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Storage,323.1,2,0,61.389
2638,12-06-2017,18-06-2017,Standard Class,Sarah Bern,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,19.04,4,0,9.3296
2639,12-06-2017,18-06-2017,Standard Class,Sarah Bern,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,13.128,3,0.2,4.2666
2640,12-06-2017,18-06-2017,Standard Class,Sarah Bern,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,64.14,3,0,16.6764
2641,12-06-2017,18-06-2017,Standard Class,Sarah Bern,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,858.24,4,0.1,143.04
2642,20-02-2015,25-02-2015,Standard Class,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,Technology,Accessories,29.99,1,0,2.999
2643,29-12-2016,30-12-2016,First Class,Kelly Andreada,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,186.048,6,0.2,67.4424
2644,17-04-2016,21-04-2016,Second Class,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,Technology,Phones,36.792,1,0.2,4.1391
2645,17-04-2016,21-04-2016,Second Class,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,Furniture,Furnishings,18.624,8,0.2,6.2856
2646,07-09-2014,12-09-2014,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,57.69,3,0,23.6529
2647,07-09-2014,12-09-2014,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,42.81,3,0,20.1207
2648,07-09-2014,12-09-2014,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,12.96,2,0,6.2208
2649,07-09-2014,12-09-2014,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,821.88,6,0,213.6888
2650,07-09-2014,12-09-2014,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,Technology,Phones,104.85,3,0,28.3095
2651,26-09-2016,01-10-2016,Standard Class,Sally Hughsby,Corporate,United States,Hesperia,California,92345,West,Furniture,Bookcases,424.9575,5,0.15,19.998
2652,17-09-2017,21-09-2017,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Binders,10.776,3,0.2,3.5022
2653,17-09-2017,21-09-2017,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Binders,11.784,3,0.2,4.2717
2654,17-09-2017,21-09-2017,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Paper,164.88,3,0,80.7912
2655,17-09-2017,21-09-2017,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Furniture,Bookcases,1292.94,3,0,77.5764
2656,17-09-2017,21-09-2017,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Binders,25.584,2,0.2,8.9544
2657,17-09-2017,21-09-2017,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Storage,261.74,2,0,65.435
2658,17-09-2017,21-09-2017,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Labels,14.4,5,0,7.056
2659,16-08-2016,20-08-2016,Standard Class,Pete Kriz,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,10.86,3,0,5.1042
2660,24-12-2015,28-12-2015,Standard Class,Harold Ryan,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Chairs,883.84,4,0.2,99.432
2661,28-11-2017,02-12-2017,Standard Class,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,Technology,Phones,1979.89,11,0,494.9725
2662,28-11-2017,02-12-2017,Standard Class,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,79.96,2,0,35.982
2663,14-04-2017,15-04-2017,First Class,Craig Leslie,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,8.76,2,0,4.2048
2664,01-05-2016,04-05-2016,First Class,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Labels,3.984,1,0.2,1.2948
2665,01-05-2016,04-05-2016,First Class,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Tables,370.62,3,0.4,-142.071
2666,01-05-2016,04-05-2016,First Class,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,2.742,2,0.7,-2.0108
2667,01-10-2016,01-10-2016,Same Day,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Accessories,79.512,3,0.2,20.8719
2668,01-10-2016,01-10-2016,Same Day,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,28.352,1,0.2,9.5688
